0,2082.722533204003
1,4700.9516000224703
2,4280.9660890243631
3,3158.9801083722887
4,986.45386883032791
5,1280.854503699273
6,1099.168926091904
7,2409.1184943548751
8,2478.1814928614353
9,1031.2754432881911
10,3013.4993414707305
11,4875.9482271045426
12,2005.6303766329218
13,1665.1761874609313
14,1434.5539618676823
15,3385.5489931514398
16,2146.898477247003
17,4641.8360359094831
18,4488.8630464693524
19,182.31128945801842
20,3018.8511649047405
21,1813.3791224249253
22,1002.5437578133248
23,4547.4903426930878
24,758.27399794001235
25,2551.9107417147911
26,1105.8182732590758
27,4111.3560587419415
28,15.052442519038635
29,1754.5435117422642
30,4657.959205589972
31,1415.1940447174563
32,3608.4200005449734
33,4614.6281100378364
34,2441.419631197949
35,3351.5212229435006
36,1089.163383930482
37,3557.0464095786251
38,3985.5695893394122
39,3685.0113102491305
40,827.72146861180136
41,1037.8551217035149
42,1969.8113061715326
43,453.16964645212715
44,3177.0378983887949
45,1862.8962778573971
46,3759.4065255303408
47,1498.0318363235685
48,4147.3341021758515
49,858.07168879433539
50,2946.5752399235153
51,978.90567537936272
52,2494.4044879592739
53,3979.2833673436962
54,4083.5823416064532
55,1913.7157301609429
56,3464.9909807917638
57,1811.9957712468376
58,2223.3348454181014
59,2614.7144206248545
60,1847.1352517959151
61,711.14833086621286
62,4820.8209683824598
63,3157.661366055956
64,437.00326347338319
65,4519.2363175005403
66,920.40954183249391
67,4662.4849894201188
68,3947.7422482943175
69,1528.3116826341206
70,1783.3348691034023
71,1506.1606860541835
72,4426.3704465235014
73,3540.1037285429038
74,2992.731632230687
75,2709.9868420603261
76,4406.8726013347323
77,2889.8790234475814
78,4971.5209857572081
79,1931.9951043763067
80,286.9246324851315
81,4295.2618173129213
82,2817.5628092125717
83,2046.0834789794756
84,2278.0848899015541
85,4279.8961951723086
86,415.49579957027072
87,2041.766476940908
88,2016.5604204512649
89,275.92189711611314
90,2407.2011660978283
91,3633.8804935213261
92,1619.2655718345097
93,803.31516575325202
94,4327.2308978391839
95,1412.633624200176
96,3567.551975020549
97,1021.0330676496588
98,4290.8094700449774
99,400.80037743605925
