0,2398.0596127899912
1,3697.8717521898616
2,1479.1899930144516
3,4708.6922544411073
4,2970.7651532865193
5,2975.567898260731
6,3531.3444980449426
7,2226.214446648492
8,141.13788911114207
9,2605.5024115083229
10,247.46611210856921
11,3435.5055427857483
12,1626.4504953801804
13,3487.3852755073203
14,1608.0846257044082
15,4947.0323405254258
16,2919.1470750912495
17,4415.2777204922459
18,1337.4770746472509
19,923.09190758602597
20,2891.0703708449869
21,5119.0597677678397
22,2720.6198200534059
23,2672.6847381191037
24,2949.5755502360862
25,4755.6484769872359
26,656.58440083224218
27,2650.0920448881261
28,956.40468317220916
29,2880.5853142023479
30,1513.6769941216514
31,-65.024018774914879
32,3417.0305208545524
33,4126.8839864313031
34,3780.393709055822
35,3691.6820033288277
36,366.3482519181797
37,3992.4206502022657
38,600.12641748272335
39,2998.2516780758788
40,2056.7438425721848
41,2473.7171235362471
42,3277.8630983720677
43,4494.3128082836711
44,146.15845284054717
45,4403.6478363827109
46,725.78056869573686
47,2946.3561986470099
48,3545.6084192282424
49,4841.3006472237657
50,627.17597336023141
51,1835.493854619418
52,3398.6235486139458
53,4158.9518941058996
54,1260.0743196076849
55,1274.7027403999971
56,1771.7270655213272
57,3567.4033423296341
58,1720.8084892606589
59,3093.1964414227036
60,3153.554448219506
61,325.91968747343873
62,1590.7700154053246
63,3976.8619977363587
64,4506.4615153778041
65,1656.3422800062376
66,231.25569274463365
67,4751.6260632190433
68,2865.6155577613408
69,3476.7101122414856
70,816.7981473375014
71,3178.0697235198886
72,2786.5824330290247
73,1040.8698911929987
74,3781.5969629668862
75,4475.2969437100101
76,658.24699188799627
77,3679.2778227994454
78,1574.3545332948624
79,2586.3966089214678
80,1154.2393020950294
81,3750.3718487236038
82,1580.2207093510294
83,4280.3410793859166
84,1743.3866389988987
85,40.082724230087194
86,1905.2842874502855
87,385.57049772934164
88,389.99736734224723
89,3687.6195582728969
90,2738.745529029356
91,3988.310348362098
92,2064.0557604361738
93,2205.3145755753244
94,4683.0148543423529
95,1200.4392855758156
96,1711.4236127411841
97,4464.5315483572358
98,3759.5883407217279
99,1610.4949136806547
