0,3460.823634631548
1,2339.7637692693102
2,2091.2778934154762
3,1492.9127263531359
4,3865.3227696158374
5,4020.1649243161482
6,73.430738342770283
7,3243.3724539521663
8,4187.5302717689219
9,1809.7471618735303
10,3553.0280672476588
11,716.6769484192921
12,3043.9441447967338
13,2369.4353516392471
14,1600.3133140244345
15,4694.9795858918669
16,110.58144265420334
17,3023.279903425861
18,3770.4805779369431
19,650.02000577870717
20,1398.3201467907288
21,4752.1047136057741
22,2376.9152698383868
23,1885.6495095064156
24,1466.1867523383314
25,2986.4373606519084
26,3827.6186454355816
27,4334.3417028186032
28,4494.117433589553
29,4297.0430704625414
30,4885.2679483450474
31,2028.983943123915
32,947.95166082828143
33,2652.277390290968
34,1818.4480977356197
35,2700.0322246640239
36,3945.7729731524219
37,3653.6257696447183
38,911.28306250726143
39,4889.6928674911624
40,3083.4363641893428
41,2763.6267302565361
42,2757.2810754063789
43,2407.5057987310638
44,2136.1968342032505
45,326.64068194670318
46,2113.094880139889
47,4423.4230390679586
48,2512.1752337072626
49,4366.4087527879019
50,3938.4928554547846
51,3698.7953233519629
52,4023.8037395257447
53,3576.8065268921232
54,20.993097929566787
55,3203.8941528407126
56,3137.5575836250614
57,3256.1256291184791
58,1699.6484517461638
59,3524.3676618090035
60,4198.1310060955757
61,2437.7770744508407
62,544.39678711481713
63,2098.9613472433025
64,3560.0184334691453
65,3464.097452802841
66,3938.6114852764158
67,4574.8163732789999
68,421.43074193660789
69,453.18106577902267
70,2650.2444581960608
71,3716.8285682498963
72,1480.5771953222061
73,4286.5067992767517
74,2599.519894442401
75,3693.1156520302893
76,1240.4069141583514
77,4159.2044771077826
78,3601.9021963907567
79,550.80577551230624
80,3172.9749805605143
81,5030.3454982136191
82,1077.1768737802558
83,4742.9032295294019
84,4853.5490534508008
85,1897.1031229289604
86,2759.3528026921545
87,4498.3206444479965
88,3659.1581739022558
89,1994.7218222586341
90,4206.0972635062826
91,973.62405746832769
92,4773.2511283007034
93,3494.5350488803042
94,2841.1334721467274
95,640.27383004758758
96,2184.6028651515553
97,3338.1402667192915
98,1791.8170334082283
99,3334.9623033047301
